Datetime,PM2.5,PM10,NOx,CO
2018-03-10 12:00:00,91.0,196.44,38.84,0.79
2018-03-11 12:00:00,107.63,210.55,38.68,0.94
2018-03-12 12:00:00,91.81,211.04,38.72,0.89
2018-03-13 12:00:00,89.19,214.44,38.33,0.91
2018-03-14 12:00:00,62.61,240.4,38.98,0.77
2018-03-15 12:00:00,67.31,420.21,36.24,0.74
2018-03-16 12:00:00,122.19,284.42,35.94,0.89
2018-03-17 12:00:00,69.89,176.54,29.2,0.87
2018-03-18 12:00:00,78.64,175.22,31.61,0.86
2018-03-19 12:00:00,87.44,220.92,46.18,0.88
2018-03-20 12:00:00,125.1,251.48,46.16,0.88
2018-03-21 12:00:00,148.05,272.78,46.88,1.19
2018-03-22 12:00:00,120.35,254.83,48.83,1.16
2018-03-23 12:00:00,57.55,150.06,30.88,0.77
2018-03-24 12:00:00,61.48,175.26,34.05,0.78
2018-03-25 12:00:00,89.83,194.89,31.53,0.84
2018-03-26 12:00:00,73.31,194.79,35.02,0.87
2018-03-27 12:00:00,85.29,207.88,44.42,0.89
2018-03-28 12:00:00,62.54,195.46,39.77,0.62
2018-03-29 12:00:00,84.09,209.98,33.84,0.74
2018-03-30 12:00:00,71.93,214.35,31.88,0.74
2018-03-31 12:00:00,75.29,245.76,33.74,0.84
2018-04-01 12:00:00,67.29,181.1,35.08,0.75
2018-04-02 12:00:00,85.87,244.33,37.43,0.8
2018-04-03 12:00:00,86.05,232.57,38.65,0.84
2018-04-04 12:00:00,96.11,226.24,40.39,0.92
2018-04-05 12:00:00,96.18,222.04,37.58,0.78
2018-04-06 12:00:00,117.37,273.92,48.33,1.45
2018-04-07 12:00:00,51.82,173.7,39.89,1.0
2018-04-08 12:00:00,49.58,150.96,41.06,1.01
2018-04-09 12:00:00,33.6,76.46,49.44,1.24
2018-04-10 12:00:00,82.23,252.06,34.74,1.11
2018-04-11 12:00:00,52.08,151.55,36.61,0.82
2018-04-12 12:00:00,48.37,94.83,32.19,1.04
2018-04-13 12:00:00,50.04,109.42,32.93,0.91
2018-04-14 12:00:00,75.24,165.47,36.31,1.05
2018-04-15 12:00:00,90.58,187.59,39.27,1.09
2018-04-16 12:00:00,94.04,292.88,63.83,1.5
2018-04-17 12:00:00,60.5,183.47,34.85,0.69
2018-04-18 12:00:00,63.86,208.53,30.66,0.62
2018-04-19 12:00:00,90.56,288.74,35.29,0.77
2018-04-20 12:00:00,102.8,459.4,35.64,0.62
2018-04-21 12:00:00,134.98,620.91,29.9,0.67
2018-04-22 12:00:00,65.42,222.18,27.27,0.65
2018-04-23 12:00:00,56.42,241.2,32.93,0.8
2018-04-24 12:00:00,101.01,238.49,37.79,0.69
2018-04-25 12:00:00,91.16,249.68,35.84,0.79
2018-04-26 12:00:00,192.02,476.99,43.39,1.36
2018-04-27 12:00:00,97.83,316.91,40.12,0.99
2018-04-28 12:00:00,99.06,376.67,37.57,1.07
2018-04-29 12:00:00,92.56,250.58,35.92,1.19
2018-04-30 12:00:00,72.23,184.56,39.9,0.98
2018-05-01 12:00:00,55.67,178.39,41.8,0.68
2018-05-02 12:00:00,60.93,178.88,42.91,0.9
2018-05-03 12:00:00,55.16,196.81,44.06,1.22
2018-05-04 12:00:00,45.9,104.5,34.67,0.94
2018-05-05 12:00:00,55.09,138.86,34.42,1.09
2018-05-06 12:00:00,79.2,264.72,41.93,0.9
2018-05-07 12:00:00,104.2,231.39,38.25,1.23
2018-05-08 12:00:00,65.72,108.27,31.6,1.53
2018-05-09 12:00:00,109.72,242.2,47.69,1.45
2018-05-10 12:00:00,84.5,200.94,37.92,1.99
2018-05-11 12:00:00,120.72,272.77,40.26,2.09
2018-05-12 12:00:00,139.12,343.44,66.92,3.52
2018-05-13 12:00:00,91.65,225.46,46.25,2.06
2018-05-14 12:00:00,50.24,163.74,41.2,2.01
2018-05-15 12:00:00,65.01,163.32,35.93,1.53
2018-05-16 12:00:00,56.45,152.87,34.71,0.8
2018-05-17 12:00:00,117.0,289.55,32.74,0.63
2018-05-18 12:00:00,106.79,267.73,50.53,0.82
2018-05-19 12:00:00,84.47,202.25,40.14,0.73
2018-05-20 12:00:00,91.92,256.54,30.07,0.72
2018-05-21 12:00:00,67.82,195.0,32.36,0.9
2018-05-22 12:00:00,119.95,266.29,52.08,0.9
2018-05-23 12:00:00,165.34,383.64,65.36,1.2
2018-05-24 12:00:00,158.18,365.49,60.73,1.03
2018-05-25 12:00:00,72.71,174.86,27.67,0.68
2018-05-26 12:00:00,99.71,238.2,32.58,0.75
2018-05-27 12:00:00,103.73,344.08,35.43,0.8
2018-05-28 12:00:00,123.61,276.55,35.44,0.97
2018-05-29 12:00:00,103.48,275.41,43.77,0.83
2018-05-30 12:00:00,72.77,294.65,46.61,0.84
2018-05-31 12:00:00,69.48,211.86,37.74,0.76
2018-06-01 12:00:00,64.53,218.52,39.77,0.84
2018-06-02 12:00:00,61.12,176.19,39.79,0.87
2018-06-03 12:00:00,60.16,143.91,43.78,0.71
2018-06-04 12:00:00,74.07,217.25,34.72,0.82
2018-06-05 12:00:00,77.06,209.04,36.09,0.9
2018-06-06 12:00:00,47.04,140.47,33.82,0.8
2018-06-07 12:00:00,58.27,143.7,33.16,0.78
2018-06-08 12:00:00,83.31,235.47,35.78,0.78
2018-06-09 12:00:00,60.57,151.46,41.15,0.94
2018-06-10 12:00:00,98.35,144.48,28.53,0.63
2018-06-11 12:00:00,61.23,187.02,27.17,0.67
2018-06-12 12:00:00,124.34,623.34,27.8,0.61
2018-06-13 12:00:00,189.04,785.31,25.26,0.71
2018-06-14 12:00:00,158.98,749.31,25.76,0.58
2018-06-15 12:00:00,113.02,530.26,25.52,0.68
2018-06-16 12:00:00,135.6,561.95,25.69,0.51
2018-06-17 12:00:00,73.47,231.86,27.68,0.57
2018-06-18 12:00:00,83.4,202.1,24.98,0.76
2018-06-19 12:00:00,55.04,147.16,25.19,0.79
2018-06-20 12:00:00,87.7,228.54,28.83,0.72
2018-06-21 12:00:00,88.74,292.25,29.06,0.67
2018-06-22 12:00:00,99.73,248.66,29.34,0.72
2018-06-23 12:00:00,68.59,202.78,27.34,0.73
2018-06-24 12:00:00,52.33,153.71,25.8,0.61
2018-06-25 12:00:00,55.32,206.01,19.61,0.52
2018-06-26 12:00:00,20.98,60.18,23.4,0.71
2018-06-27 12:00:00,46.42,110.77,25.5,0.78
2018-06-28 12:00:00,28.38,97.75,21.9,0.66
2018-06-29 12:00:00,39.51,81.95,25.6,0.93
2018-06-30 12:00:00,40.27,114.55,24.07,0.92
2018-07-01 12:00:00,26.47,62.27,18.78,0.64
2018-07-02 12:00:00,39.32,108.97,21.28,0.63
2018-07-03 12:00:00,49.62,124.33,26.96,0.95
2018-07-04 12:00:00,41.55,89.6,21.22,0.77
2018-07-05 12:00:00,51.68,142.12,21.25,0.92
2018-07-06 12:00:00,55.86,184.08,23.25,0.84
2018-07-07 12:00:00,60.25,127.95,20.28,0.93
2018-07-08 12:00:00,63.16,158.06,21.24,0.7
2018-07-09 12:00:00,63.61,168.07,24.97,0.89
2018-07-10 12:00:00,46.53,112.68,28.54,0.8
2018-07-11 12:00:00,47.17,122.86,22.4,0.78
2018-07-12 12:00:00,45.2,129.07,26.78,0.78
2018-07-13 12:00:00,40.47,100.69,25.28,0.91
2018-07-14 12:00:00,43.39,77.85,24.52,0.88
2018-07-15 12:00:00,27.83,59.1,20.96,0.76
2018-07-16 12:00:00,35.43,92.56,22.58,0.87
2018-07-17 12:00:00,26.24,74.91,22.31,0.67
2018-07-18 12:00:00,26.25,79.84,21.65,0.62
2018-07-19 12:00:00,30.21,84.79,23.5,0.68
2018-07-20 12:00:00,21.14,44.68,31.63,0.96
2018-07-21 12:00:00,68.76,124.67,28.3,0.93
2018-07-22 12:00:00,23.79,41.21,23.17,0.79
2018-07-23 12:00:00,43.41,84.28,24.65,0.76
2018-07-24 12:00:00,39.68,94.95,19.27,0.68
2018-07-25 12:00:00,21.55,64.29,27.54,0.82
2018-07-26 12:00:00,23.7,47.2,27.82,0.72
2018-07-27 12:00:00,29.1,40.77,26.22,1.03
2018-07-28 12:00:00,60.08,98.92,21.77,0.7
2018-07-29 12:00:00,43.62,121.25,20.3,0.59
2018-07-30 12:00:00,37.7,118.54,24.85,0.6
2018-07-31 12:00:00,47.5,170.13,26.29,0.66
2018-08-01 12:00:00,62.74,251.14,20.64,0.7
2018-08-02 12:00:00,80.0,317.18,22.36,0.68
2018-08-03 12:00:00,74.62,302.56,20.96,0.56
2018-08-04 12:00:00,74.21,310.56,27.42,0.67
2018-08-05 12:00:00,72.56,336.37,26.01,0.6
2018-08-06 12:00:00,53.26,120.67,34.55,0.98
2018-08-07 12:00:00,54.37,128.43,26.59,0.83
2018-08-08 12:00:00,31.22,69.32,21.13,0.77
2018-08-09 12:00:00,32.24,81.61,19.53,0.63
2018-08-10 12:00:00,36.5,96.32,22.45,0.83
2018-08-11 12:00:00,31.95,102.73,18.93,0.58
2018-08-12 12:00:00,24.43,92.18,25.91,0.57
2018-08-13 12:00:00,29.59,133.96,20.12,0.6
2018-08-14 12:00:00,54.19,138.08,25.98,0.99
2018-08-15 12:00:00,35.69,131.3,14.86,0.71
2018-08-16 12:00:00,35.7,90.39,21.08,0.96
2018-08-17 12:00:00,21.51,59.11,19.35,0.66
2018-08-18 12:00:00,30.24,73.89,19.7,0.73
2018-08-19 12:00:00,55.03,111.55,22.35,0.85
2018-08-20 12:00:00,70.17,136.43,21.7,0.93
2018-08-21 12:00:00,36.68,81.85,19.84,1.16
2018-08-22 12:00:00,28.06,70.33,19.4,0.8
2018-08-23 12:00:00,45.61,65.65,26.3,0.66
2018-08-24 12:00:00,21.86,80.64,27.28,0.7
2018-08-25 12:00:00,22.41,87.06,22.36,0.63
2018-08-26 12:00:00,23.04,80.09,17.22,0.57
2018-08-27 12:00:00,26.22,49.66,17.23,0.67
2018-08-28 12:00:00,40.28,82.53,23.41,0.8
2018-08-29 12:00:00,65.98,101.26,23.02,0.78
2018-08-30 12:00:00,31.65,77.91,23.14,0.72
2018-08-31 12:00:00,37.27,142.97,23.0,0.62
2018-09-01 12:00:00,27.13,51.68,28.26,0.87
2018-09-02 12:00:00,27.54,43.71,22.83,0.69
2018-09-03 12:00:00,70.38,102.3,23.41,0.84
2018-09-04 12:00:00,74.3,120.46,33.79,1.05
2018-09-05 12:00:00,41.35,57.27,29.12,0.83
2018-09-06 12:00:00,38.9,146.88,27.49,0.67
2018-09-07 12:00:00,46.17,102.1,39.57,0.94
2018-09-08 12:00:00,25.0,60.53,27.48,0.73
2018-09-09 12:00:00,44.59,72.98,19.74,0.64
2018-09-10 12:00:00,41.17,91.89,28.51,0.87
2018-09-11 12:00:00,30.6,78.06,27.33,0.85
2018-09-12 12:00:00,28.49,116.71,24.94,0.64
2018-09-13 12:00:00,28.39,156.45,25.7,0.57
2018-09-14 12:00:00,33.89,120.42,22.42,0.6
2018-09-15 12:00:00,33.77,113.61,24.07,0.6
2018-09-16 12:00:00,39.26,137.37,17.83,0.5
2018-09-17 12:00:00,51.37,159.97,25.3,0.7
2018-09-18 12:00:00,55.38,184.0,24.67,0.64
2018-09-19 12:00:00,56.43,188.02,22.61,0.69
2018-09-20 12:00:00,67.27,181.07,27.06,0.8
2018-09-21 12:00:00,33.68,83.44,15.37,0.62
2018-09-22 12:00:00,24.75,57.64,23.84,0.81
2018-09-23 12:00:00,36.83,70.67,16.24,0.68
2018-09-24 12:00:00,23.27,41.32,35.54,0.95
2018-09-25 12:00:00,24.14,47.93,31.56,0.79
2018-09-26 12:00:00,32.96,89.8,23.93,0.75
2018-09-27 12:00:00,61.61,142.56,28.98,0.92
2018-09-28 12:00:00,73.75,194.15,37.26,0.79
2018-09-29 12:00:00,68.84,203.64,36.86,1.0
2018-09-30 12:00:00,59.63,144.73,26.06,0.77
2018-10-01 12:00:00,61.99,174.1,26.1,0.77
2018-10-02 12:00:00,68.22,177.15,20.85,0.81
2018-10-03 12:00:00,53.96,167.08,32.58,0.87
2018-10-04 12:00:00,99.62,233.73,34.77,1.02
2018-10-05 12:00:00,127.94,266.65,35.64,1.11
2018-10-06 12:00:00,65.48,176.25,27.91,0.82
2018-10-07 12:00:00,73.79,220.0,27.37,0.85
2018-10-08 12:00:00,114.99,276.72,37.75,1.2
2018-10-09 12:00:00,92.16,239.82,27.73,1.06
2018-10-10 12:00:00,84.01,247.48,25.37,1.13
2018-10-11 12:00:00,80.66,230.1,19.04,0.93
2018-10-12 12:00:00,60.07,161.99,29.21,0.9
2018-10-13 12:00:00,110.59,217.48,26.16,0.9
2018-10-14 12:00:00,80.55,203.16,24.22,0.96
2018-10-15 12:00:00,96.55,265.81,34.37,1.05
2018-10-16 12:00:00,109.72,299.05,48.74,1.31
2018-10-17 12:00:00,124.11,284.72,37.47,1.02
2018-10-18 12:00:00,121.94,292.6,31.82,1.18
2018-10-19 12:00:00,196.28,421.38,39.88,1.49
2018-10-20 12:00:00,145.52,331.06,36.22,1.18
2018-10-21 12:00:00,109.95,248.76,34.66,1.01
2018-10-22 12:00:00,124.62,295.54,31.22,1.05
2018-10-23 12:00:00,119.5,289.89,44.97,1.26
2018-10-24 12:00:00,201.17,423.45,64.72,1.68
2018-10-25 12:00:00,189.49,405.14,49.1,1.36
2018-10-26 12:00:00,187.58,341.31,54.2,1.43
2018-10-27 12:00:00,239.12,445.61,72.44,1.78
2018-10-28 12:00:00,199.74,362.52,34.36,1.36
2018-10-29 12:00:00,286.72,500.5,47.55,1.74
2018-10-30 12:00:00,346.62,574.28,71.55,2.13
2018-10-31 12:00:00,212.77,376.46,57.5,1.5
2018-11-01 12:00:00,229.05,405.16,67.39,1.48
2018-11-02 12:00:00,208.56,394.61,50.77,1.53
2018-11-03 12:00:00,180.14,339.94,36.24,1.4
2018-11-04 12:00:00,46.88,131.75,24.93,0.8
2018-11-05 12:00:00,482.56,671.63,38.61,1.86
2018-11-06 12:00:00,103.66,243.38,29.02,0.83
2018-11-07 12:00:00,131.76,268.34,30.06,1.05
2018-11-08 12:00:00,253.31,404.82,53.12,1.35
2018-11-09 12:00:00,271.95,378.83,47.25,1.38
2018-11-10 12:00:00,275.54,419.06,74.0,1.93
2018-11-11 12:00:00,209.93,358.05,47.68,1.43
2018-11-12 12:00:00,255.24,442.56,48.72,1.56
2018-11-13 12:00:00,284.88,484.83,93.35,2.39
2018-11-14 12:00:00,143.06,228.27,45.45,1.45
2018-11-15 12:00:00,80.59,147.75,35.48,1.08
2018-11-16 12:00:00,121.75,208.42,30.32,1.03
2018-11-17 12:00:00,128.71,253.97,33.35,1.36
2018-11-18 12:00:00,119.16,233.19,46.71,1.25
2018-11-19 12:00:00,136.76,274.56,35.35,1.36
2018-11-20 12:00:00,225.4,375.68,54.52,1.62
2018-11-21 12:00:00,200.13,338.99,56.27,1.38
2018-11-22 12:00:00,148.82,310.93,72.63,1.4
2018-11-23 12:00:00,215.75,346.08,46.23,1.38
2018-11-24 12:00:00,99.9,216.07,36.02,1.1
2018-11-25 12:00:00,142.14,277.21,47.38,1.24
2018-11-26 12:00:00,197.13,345.63,60.16,1.5
2018-11-27 12:00:00,234.44,416.23,91.04,1.93
2018-11-28 12:00:00,226.66,398.54,79.8,1.79
2018-11-29 12:00:00,190.05,328.17,52.55,1.44
2018-11-30 12:00:00,180.73,348.96,40.94,1.41
2018-12-01 12:00:00,134.34,275.01,40.47,1.17
2018-12-02 12:00:00,141.95,265.71,68.76,1.33
2018-12-03 12:00:00,146.5,307.53,56.58,1.25
2018-12-04 12:00:00,231.65,417.34,86.37,1.83
2018-12-05 12:00:00,154.42,308.22,50.84,1.25
2018-12-06 12:00:00,258.78,436.27,79.41,1.8
2018-12-07 12:00:00,207.24,365.09,46.2,1.26
2018-12-08 12:00:00,182.33,324.28,46.71,1.22
2018-12-09 12:00:00,220.85,349.77,66.85,1.49
2018-12-10 12:00:00,252.5,449.99,56.7,1.52
2018-12-11 12:00:00,298.11,471.62,64.35,1.7
2018-12-12 12:00:00,199.0,304.97,38.1,1.25
2018-12-13 12:00:00,93.01,161.26,36.16,0.92
2018-12-14 12:00:00,150.79,238.52,53.04,1.01
2018-12-15 12:00:00,139.71,253.12,43.89,1.19
2018-12-16 12:00:00,161.64,261.42,43.07,1.07
2018-12-17 12:00:00,214.33,359.37,60.2,1.46
2018-12-18 12:00:00,193.97,336.73,44.29,1.25
2018-12-19 12:00:00,173.54,317.65,48.88,1.31
2018-12-20 12:00:00,242.16,373.95,59.24,1.42
2018-12-21 12:00:00,225.68,357.55,51.49,1.19
2018-12-22 12:00:00,295.85,437.16,57.33,1.45
2018-12-23 12:00:00,340.9,488.61,62.27,1.65
2018-12-24 12:00:00,420.38,610.35,83.98,1.82
2018-12-25 12:00:00,263.8,386.46,47.52,1.56
2018-12-26 12:00:00,217.85,349.34,49.81,1.38
2018-12-27 12:00:00,219.2,365.55,74.52,1.59
2018-12-28 12:00:00,262.38,401.44,43.29,1.4
2018-12-29 12:00:00,195.48,332.07,47.95,1.15
2018-12-30 12:00:00,273.37,419.48,69.19,1.31
2018-12-31 12:00:00,382.38,567.25,61.39,1.46
2019-01-01 12:00:00,260.49,416.22,53.35,1.33
2019-01-02 12:00:00,297.87,504.72,60.92,1.6
2019-01-03 12:00:00,399.0,580.19,67.4,1.84
2019-01-04 12:00:00,246.64,383.85,58.65,1.67
2019-01-05 12:00:00,227.12,342.25,44.19,1.41
2019-01-06 12:00:00,136.58,179.67,40.21,1.34
2019-01-07 12:00:00,207.81,319.78,58.95,1.32
2019-01-08 12:00:00,179.72,247.12,42.09,1.09
2019-01-09 12:00:00,111.36,211.63,34.22,0.93
2019-01-10 12:00:00,158.67,289.17,44.74,1.27
2019-01-11 12:00:00,291.97,435.23,67.41,1.56
2019-01-12 12:00:00,336.39,493.19,88.67,1.98
2019-01-13 12:00:00,263.1,389.89,50.21,1.65
2019-01-14 12:00:00,81.11,175.25,35.13,0.84
2019-01-15 12:00:00,154.07,275.14,46.11,1.16
2019-01-16 12:00:00,246.75,388.56,83.67,1.63
2019-01-17 12:00:00,311.56,474.41,85.51,1.95
2019-01-18 12:00:00,251.96,375.13,55.6,1.66
2019-01-19 12:00:00,245.01,363.7,57.88,1.34
2019-01-20 12:00:00,360.35,548.85,131.55,2.53
2019-01-21 12:00:00,168.46,317.4,43.21,1.32
2019-01-22 12:00:00,50.92,63.08,39.03,1.0
2019-01-23 12:00:00,180.61,254.89,59.09,1.47
2019-01-24 12:00:00,145.58,239.76,39.62,1.28
2019-01-25 12:00:00,98.02,155.18,35.16,1.09
2019-01-26 12:00:00,98.66,160.66,26.47,0.77
2019-01-27 12:00:00,142.86,222.74,33.61,1.14
2019-01-28 12:00:00,114.77,206.7,36.08,0.86
2019-01-29 12:00:00,127.95,219.12,40.2,0.96
2019-01-30 12:00:00,185.73,302.07,46.15,1.1
2019-01-31 12:00:00,138.58,255.16,48.93,1.21
2019-02-01 12:00:00,162.14,251.74,39.26,1.2
2019-02-02 12:00:00,175.83,269.56,35.29,1.1
2019-02-03 12:00:00,114.99,179.28,30.61,1.16
2019-02-04 12:00:00,154.31,244.87,52.8,1.43
2019-02-05 12:00:00,233.11,360.93,61.81,1.57
2019-02-06 12:00:00,164.57,246.78,40.65,1.28
2019-02-07 12:00:00,51.42,109.45,21.74,0.75
2019-02-08 12:00:00,127.32,218.2,38.83,0.92
2019-02-09 12:00:00,67.25,139.61,27.69,0.79
2019-02-10 12:00:00,138.28,243.22,37.07,0.9
2019-02-11 12:00:00,156.32,251.87,49.27,1.13
2019-02-12 12:00:00,169.32,288.46,49.66,1.27
2019-02-13 12:00:00,193.7,330.06,53.07,1.54
2019-02-14 12:00:00,150.76,215.68,39.87,1.27
2019-02-15 12:00:00,147.54,245.49,52.89,1.33
2019-02-16 12:00:00,124.06,204.53,34.4,1.16
2019-02-17 12:00:00,103.84,178.23,28.65,0.93
2019-02-18 12:00:00,90.24,191.84,43.82,1.01
2019-02-19 12:00:00,136.58,242.23,43.09,1.3
2019-02-20 12:00:00,66.66,125.62,39.93,1.08
2019-02-21 12:00:00,52.07,156.67,31.41,0.85
2019-02-22 12:00:00,64.81,123.18,25.14,0.8
2019-02-23 12:00:00,40.71,118.66,22.0,0.73
2019-02-24 12:00:00,73.61,137.01,25.61,1.05
2019-02-25 12:00:00,105.32,196.0,44.76,1.03
2019-02-26 12:00:00,70.36,134.84,37.26,0.95
2019-02-27 12:00:00,55.58,95.01,23.55,0.9
2019-02-28 12:00:00,79.04,137.86,27.21,0.94
2019-03-01 12:00:00,74.87,138.82,31.61,0.77
2019-03-02 12:00:00,174.62,273.15,73.16,1.57
2019-03-03 12:00:00,43.86,72.9,26.53,0.81
2019-03-04 12:00:00,101.87,158.65,37.85,1.05
2019-03-05 12:00:00,73.08,133.86,24.53,0.76
2019-03-06 12:00:00,72.0,140.98,26.94,0.99
2019-03-07 12:00:00,68.41,136.83,29.32,0.96
2019-03-08 12:00:00,89.2,173.98,33.31,0.84
2019-03-09 12:00:00,66.29,170.15,28.0,0.88
2019-03-10 12:00:00,67.91,150.17,23.44,0.72
2019-03-11 12:00:00,64.36,247.86,26.64,0.76
2019-03-12 12:00:00,57.87,127.64,28.14,0.84
2019-03-13 12:00:00,85.04,221.32,36.56,0.95
2019-03-14 12:00:00,100.38,224.24,41.81,1.26
2019-03-15 12:00:00,62.53,135.33,28.1,0.71
2019-03-16 12:00:00,65.11,144.86,26.93,0.84
2019-03-17 12:00:00,67.09,137.39,26.35,0.66
2019-03-18 12:00:00,78.95,168.31,32.26,0.79
2019-03-19 12:00:00,89.09,207.94,36.65,0.93
2019-03-20 12:00:00,54.91,212.03,36.08,0.89
2019-03-21 12:00:00,99.87,169.36,23.83,1.04
2019-03-22 12:00:00,39.03,136.78,24.61,0.62
2019-03-23 12:00:00,38.45,141.39,22.63,0.72
2019-03-24 12:00:00,71.25,166.78,27.8,0.96
2019-03-25 12:00:00,71.02,170.49,27.94,0.89
2019-03-26 12:00:00,57.34,159.53,25.58,0.86
2019-03-27 12:00:00,67.82,195.14,31.0,0.89
2019-03-28 12:00:00,77.85,197.73,38.02,1.21
2019-03-29 12:00:00,119.69,233.21,36.9,1.04
2019-03-30 12:00:00,80.88,213.21,34.87,1.06
2019-03-31 12:00:00,50.25,225.93,20.14,0.72
2019-04-01 12:00:00,44.18,170.62,25.96,0.71
2019-04-02 12:00:00,76.9,206.92,35.08,0.92
2019-04-03 12:00:00,64.88,192.01,24.48,0.84
2019-04-04 12:00:00,89.25,226.38,28.35,1.09
2019-04-05 12:00:00,106.89,247.41,31.41,1.15
2019-04-06 12:00:00,124.93,327.19,22.89,1.16
2019-04-07 12:00:00,138.94,328.19,29.84,1.22
2019-04-08 12:00:00,120.3,451.99,40.69,1.22
2019-04-09 12:00:00,74.99,207.61,33.51,1.09
2019-04-10 12:00:00,63.85,169.78,35.03,1.24
2019-04-11 12:00:00,77.5,218.9,34.78,1.21
2019-04-12 12:00:00,63.79,252.13,23.27,1.11
2019-04-13 12:00:00,52.53,232.7,21.76,0.8
2019-04-14 12:00:00,42.14,148.22,19.83,0.91
2019-04-15 12:00:00,53.67,203.67,27.3,0.97
2019-04-16 12:00:00,40.01,110.82,27.93,0.98
2019-04-17 12:00:00,28.51,71.9,20.84,0.9
2019-04-18 12:00:00,27.79,76.39,29.88,0.88
2019-04-19 12:00:00,39.45,92.25,28.22,0.87
2019-04-20 12:00:00,39.4,98.98,20.09,0.77
2019-04-21 12:00:00,52.8,129.06,23.76,0.81
2019-04-22 12:00:00,66.23,135.22,23.2,0.94
2019-04-23 12:00:00,67.36,160.79,29.55,0.97
2019-04-24 12:00:00,85.6,276.22,25.14,1.24
2019-04-25 12:00:00,95.65,289.5,25.39,1.43
2019-04-26 12:00:00,78.35,229.58,28.09,1.09
2019-04-27 12:00:00,61.52,285.18,19.81,0.8
2019-04-28 12:00:00,80.18,304.99,21.18,0.81
2019-04-29 12:00:00,81.09,250.84,22.72,0.89
2019-04-30 12:00:00,94.0,281.02,22.03,1.05
2019-05-01 12:00:00,132.31,360.11,47.19,2.06
2019-05-02 12:00:00,85.29,344.08,32.94,1.22
2019-05-03 12:00:00,55.91,163.68,43.16,1.03
2019-05-04 12:00:00,57.63,176.24,45.37,0.94
